,Uniform,Gaussian,TinyImageNet (Crop),TinyImageNet (Resize),LSUN (Crop),LSUN (Resize),iSUN,Cifar10,Cifar100,All
Min_relu_32,0.06969727642901044,0.0028515673017824213,0.0763252881069453,0.03876650297882593,0.24944728411186232,0.01965366472034419,0.032651354333989274,0.11698371235402581,0.12661024892440076,0.0770863659729691
Min_relu_0,0.1381073640135218,0.03214309311616472,0.11489744161032575,0.07438987694093224,0.2771588468039336,0.04383345497848801,0.061010228307672186,0.1484233020897357,0.16258809157959436,0.1129193043065999
Min_relu_1,0.0023298478795328826,7.603718500307311e-05,0.033112887984019665,0.01158033498769021,0.22578061232329438,0.002947960202827278,0.006036177839297975,0.04553365089121082,0.06459575906576522,0.0426819759615883
Min_relu_2,0.0003570144437615243,4.6788567916410615e-06,0.014365492470805163,0.004051073588298884,0.20419794867854946,0.0012300629993853645,0.0028934739230664385,0.024974108789182554,0.03916293023970498,0.032866878014828516
Min_relu_3,0.00010958051628764595,6.069452980946532e-06,0.012895943454210202,0.0031732973857411025,0.21714465273509528,0.0012310156730178199,0.002041439193993512,0.015174554394591267,0.025031322987092805,0.03256775897533831
Min_relu_4,0.00012377842655193603,5.646896127842656e-06,0.015110752151198526,0.0048603611327225306,0.19920926551936077,0.001986047940995693,0.0027167597217128982,0.024807060540872776,0.033205539336201594,0.032086339061130204
Min_relu_5,0.011673240626920711,0.0003220113706207743,0.08918138060848187,0.04532559974795923,0.36415782882606024,0.025933827596803932,0.03548683456172881,0.09561546558082361,0.11187927166564228,0.08524138937857983
Min_relu_6,0.001533174554394591,0.0006545866625691456,0.02232399738783036,0.01194191297263831,0.20145314996926858,0.010703000153657036,0.012611231339493385,0.027193039336201593,0.030957944068838346,0.03666875828314786
Min_relu_7,0.004304728795328826,0.002619925476336816,0.05318328979717271,0.03370596952970453,0.31639094960049174,0.035591210817455435,0.04168621597378963,0.049459288567916405,0.05493382759680393,0.06789277294139226
Min_relu_8,0.24499957360172098,0.21280306161647203,0.324190565457898,0.309516675241975,0.5634551897664413,0.3213953480331899,0.349319811514034,0.19936038721573449,0.21254602028272895,0.3160221098457035
Min_relu_9,0.824767459280885,0.7919191379840197,0.6822208627842655,0.6858129245067359,0.8176116011063307,0.7321396627228027,0.7473338997553539,0.5124896358328211,0.5147072679778734,0.7242054132225237
Min_relu_10,0.7143206322987092,0.6619190918869085,0.6670296135525506,0.6812876965615091,0.8272977834972342,0.6908679356177013,0.7261566673381092,0.5447911263060847,0.5531906038721573,0.6892567703004959
Min_relu_11,0.9608798786109404,0.9604281999078058,0.8333606791641057,0.8412640970269251,0.8716964812538415,0.8221390212046712,0.8447780193823073,0.6936884987707437,0.6915943838352796,0.8535453019376398
Min_relu_12,0.6937321335279656,0.6600705170559312,0.6912426283036264,0.7011778177624716,0.8410926129379226,0.7244710202827289,0.7498497819533467,0.5595188306699447,0.5514207974800246,0.7014891807538206
Min_relu_13,0.8955391594960049,0.8728225837430854,0.6842816648740013,0.6586643093809195,0.8197967885679164,0.6307928779963122,0.6607746208501839,0.4935159265519361,0.5069331822372465,0.7162434632333774
Min_relu_14,0.3303691379840197,0.3176785456361402,0.41837226490473256,0.3875135771364593,0.6493654655808236,0.4378314728027044,0.45189774619128537,0.32887498463429626,0.3238527504609712,0.4144849958672471
Min_relu_15,0.03864885141364474,0.04364024277811923,0.27143621312231103,0.24797767385641484,0.5122064420712968,0.3085461355255071,0.29157179528234156,0.19145993392747387,0.20187274892440074,0.2380947659833919
Min_relu_16,0.1765015212046712,0.22927536493546405,0.6107620812845728,0.6149190114178251,0.6984570797480025,0.6749734442224954,0.6667042846640807,0.5030108251382912,0.522352143515673,0.5208521631638524
Min_relu_17,0.9511302627535341,0.9556795712968654,0.8195943607867242,0.8594953103201838,0.7919138752304856,0.9174545981868469,0.918379232455121,0.7191962507682852,0.7011654963122311,0.8647706075640167
Min_relu_18,0.11937964044253227,0.14504977335586972,0.4526782152735095,0.44973665852529215,0.5258914874001229,0.5025225683773817,0.47958525081821296,0.41249159496004917,0.4206271742470805,0.3850014658462965
Min_relu_19,0.6531885102950216,0.6871013022433928,0.7440695451751691,0.750069032902559,0.7903987707437001,0.8088730447141979,0.8034976990181445,0.6877544714197911,0.6771979333128457,0.7390674913752533
Min_relu_20,0.5514809081130916,0.5981185079901659,0.6613170559311616,0.6780716270455681,0.7073277965580824,0.7139779617393976,0.7038981714382126,0.5632315534726491,0.5743697141979103,0.6470366865817658
Min_relu_21,0.9267809426859249,0.9443365396435156,0.8849820912722802,0.9049743674188317,0.9053974454517516,0.914266372157345,0.9159442289515684,0.8304963275968039,0.8351238014751076,0.9035160577068512
Min_relu_22,0.5614705477873386,0.6044003265212046,0.7410001843884451,0.7279297178567989,0.7957328211432083,0.7523220036877689,0.7424880560706152,0.6832098263675477,0.6986965734480639,0.7014226681147253
Min_relu_23,0.9732076559618931,0.973349577443147,0.9552729947756606,0.9536136326290303,0.9533569990780577,0.9558108481868469,0.9567313704830426,0.9130318146896128,0.9101654578979718,0.9540832395432655
Min_relu_24,0.44158079287031343,0.49326729794099566,0.71052022510756,0.7016851592830371,0.8080579479102643,0.7410305047633681,0.7302508053006083,0.6684959434542103,0.6713952673632453,0.6610158666308436
Min_relu_25,0.316404348494161,0.32734332744314687,0.4890521550399508,0.4512116548870769,0.6707888291333743,0.47446928011677936,0.46018602401009573,0.5541615473263676,0.5477907805777504,0.4676937976552267
Min_relu_26,0.7185276774738784,0.7386898855255071,0.8201604141057159,0.804550241262379,0.8473489474492931,0.8028987784265519,0.8028457670714261,0.8121486017209588,0.8097239474492932,0.7930865253987808
Min_relu_27,0.7626284035033805,0.7878686078672403,0.776321811616472,0.7641886909986577,0.8235753803011678,0.788675914259373,0.7925651772694328,0.7621835433312845,0.7601405270436385,0.7820237373230602
Min_relu_28,0.8547991740934235,0.8597850722188075,0.8419622848801475,0.8180384192084735,0.8606710548555624,0.8657170597725876,0.8552866327846442,0.8233567455439459,0.8112242317148125,0.8466452381751214
Min_relu_29,0.8567426129379225,0.8539133066994468,0.8713759872464659,0.8213469985303679,0.8651907229563613,0.8137101336816227,0.8223274737061389,0.7634605869698832,0.7805063921327596,0.8347727930824544
Min_relu_30,0.9274947756607252,0.9265478987400124,0.9187451866933005,0.9059820105212861,0.9123799554394592,0.8985947065150584,0.9026739896942182,0.8856481637984019,0.891997241856177,0.9102673125635502
Min_relu_31,0.05480839735709895,0.062492732022126615,0.08850014213275967,0.09337439891139837,0.09771991779348493,0.10888627074370005,0.09756709260225295,0.08511649508297481,0.0832164643515673,0.08576282674836479
