,Uniform,Gaussian,TinyImageNet (Crop),TinyImageNet (Resize),LSUN (Crop),LSUN (Resize),iSUN,Cifar10,Cifar100,All
Max_relu_16,0.6074615972649048,0.5982683696988322,0.6857115511677934,0.6961765208162608,0.7282484019668101,0.7116577097418562,0.7201798992491895,0.568178434234788,0.5677728334357713,0.6636230705558082
Max_relu_17,0.6348138022433928,0.6545906614935464,0.7208739935464045,0.7297149139636487,0.8104649777197295,0.7740447948678549,0.7808292573329271,0.6225029118008605,0.6176880531653349,0.7147552741583771
Max_relu_18,0.6114855716041795,0.6280428895205901,0.6983821988322065,0.6875073414265951,0.7919581783958205,0.722653184542102,0.7185570958561667,0.6147099339274739,0.6137575291948372,0.6836239350717987
Max_relu_19,0.6946183005531653,0.7186103180700676,0.755422725875845,0.7649258955224864,0.8356490511677934,0.8071882721266134,0.8116483612498472,0.6638429932390904,0.6553732175783651,0.755177013274082
Max_relu_20,0.837522487707437,0.8507960625384143,0.8618647779655808,0.8661891604427553,0.9056429433005531,0.8650504379225569,0.8707015928682474,0.7955226336816226,0.8038979717271051,0.8569785573415216
Max_relu_21,0.8464130262753533,0.8581449600491703,0.8688262676705593,0.8758282577907455,0.9097590657652119,0.8995228372771973,0.902758983126133,0.8075980562384757,0.7984407882606023,0.8700814208806144
Max_relu_22,0.9225685848186846,0.9300363898279042,0.9097551628764597,0.9153878345286455,0.9115472456976031,0.9125043292870314,0.9150492175973033,0.8617032728948986,0.8585537569145667,0.9095342230458827
Max_relu_23,0.8524022933312845,0.8632236823909034,0.8740987976336816,0.8804617159834078,0.9157420636140136,0.902764704978488,0.9057702005202818,0.8123847495390288,0.8048775891210818,0.874959815687119
Max_relu_24,0.9710126190842039,0.9736636485863552,0.9648372349416102,0.9619284227586697,0.9671209319299324,0.9632139904732636,0.9664122932516583,0.9427539336201598,0.9357436616472035,0.9633926247135596
Max_relu_25,0.9406197833435771,0.9454695643822988,0.9371416948371235,0.9418708308919338,0.9553896665642285,0.949867708973571,0.9549559301286586,0.8978238936693301,0.8892054548248309,0.9396426961206797
Max_relu_26,0.8943672979409958,0.9012005185925015,0.9006177973263674,0.8902059112368197,0.9067509373079286,0.9060624884757222,0.9072799261068902,0.8744177012907192,0.8629023970497849,0.8967673544984012
Max_relu_27,0.9354006338352797,0.935471942224954,0.947350361094038,0.939463720024505,0.9519996389059617,0.9430815957283345,0.9484684094904094,0.9316379917025199,0.9270719652735095,0.9412308297935905
Max_relu_28,0.9565398509526736,0.9526042639827905,0.9432707936385987,0.9341498114298784,0.9299243354333129,0.9213139328518746,0.9339362327598526,0.908498901352182,0.9076642286416718,0.9349938032905148
Max_relu_29,0.9198976913030117,0.919332897971727,0.9325312231100183,0.923755999766202,0.932744729563614,0.9270189267055932,0.9314797818328314,0.911763783036263,0.9131601106330669,0.9248158570596744
Max_relu_30,0.7219568992009834,0.7205263867547634,0.6749843692378611,0.6325520805109627,0.6622534227105101,0.6604031845421021,0.6487747809633995,0.5793023355869699,0.5979503534111862,0.6640391873024332
Max_relu_31,0.7114721150891211,0.7056724492931776,0.7606188191456669,0.7296161042348199,0.7543505070682237,0.7546275007682852,0.7620915262232736,0.6989812692071296,0.6943360402581439,0.734021679170413
Min_out,0.04930217808850645,0.06065883912108175,0.10064895129071912,0.10283731376738864,0.10957477719729564,0.11976250384142595,0.10531037860749709,0.10370972649047328,0.10944011985248925,0.09416345434806014
Min_relu_32,0.06903463045482483,0.0028723110018438838,0.0763252881069453,0.03876650297882593,0.24944728411186232,0.01965366472034419,0.032651354333989274,0.11698371235402581,0.12661024892440076,0.07700484007958816
Min_relu_0,0.13883814920098342,0.03222907575291949,0.11489744161032575,0.07438987694093224,0.2771588468039336,0.04383345497848801,0.061010228307672186,0.1484233020897357,0.16258809157959436,0.11302303929748289
Min_relu_1,0.002365830516287646,7.568377381684079e-05,0.033112887984019665,0.01158033498769021,0.22578061232329438,0.002947960202827278,0.006036177839297975,0.04553365089121082,0.06459575906576522,0.042686501112163454
Min_relu_2,0.00036331438229870923,5.316533497234167e-06,0.014365492470805163,0.004051073588298884,0.20419794867854946,0.0012300629993853645,0.0028934739230664385,0.024974108789182554,0.03916293023970498,0.032867759138487676
Min_relu_3,0.00010836662569145664,6.092501536570377e-06,0.012895943454210202,0.0031732973857411025,0.21714465273509528,0.0012310156730178199,0.002041439193993512,0.015174554394591267,0.025031322987092805,0.03256760773041343
Min_relu_4,0.00012589889366933002,5.900430239704977e-06,0.015110752151198526,0.0048603611327225306,0.19920926551936077,0.001986047940995693,0.0027167597217128982,0.024807060540872776,0.033205539336201594,0.03208664057520627
Min_relu_5,0.011844940842040564,0.0003437384757221879,0.08918138060848187,0.04532559974795923,0.36415782882606024,0.025933827596803932,0.03548683456172881,0.09561546558082361,0.11187927166564228,0.08526595594536267
Min_relu_6,0.0015535417947141977,0.0006515058389674248,0.02232399738783036,0.01194191297263831,0.20145314996926858,0.010703000153657036,0.012611231339493385,0.027193039336201593,0.030957944068838346,0.036670953773992945
Min_relu_7,0.004177854179471419,0.0025951559618930544,0.05318328979717271,0.03370596952970453,0.31639094960049174,0.035591210817455435,0.04168621597378963,0.049459288567916405,0.05493382759680393,0.06787351311992543
Min_relu_8,0.24577168869084204,0.21569849416103257,0.324190565457898,0.309516675241975,0.5634551897664413,0.3213953480331899,0.349319811514034,0.19936038721573449,0.21254602028272895,0.316487912989587
Min_relu_9,0.8282359403810695,0.7936230293484943,0.6822208627842655,0.6858129245067359,0.8176116011063307,0.7321396627228027,0.7473338997553539,0.5124896358328211,0.5147072679778734,0.7248623392112277
Min_relu_10,0.7188636831591887,0.664609196373694,0.6670296135525506,0.6812876965615091,0.8272977834972342,0.6908679356177013,0.7261566673381092,0.5447911263060847,0.5531906038721573,0.6901754295348059
Min_relu_11,0.9598045290411802,0.9601265250460971,0.8333606791641057,0.8412640970269251,0.8716964812538415,0.8221390212046712,0.8447780193823073,0.6936884987707437,0.6915943838352796,0.8533704106005807
Min_relu_12,0.6981702020590043,0.6583434311616472,0.6912426283036264,0.7011778177624716,0.8410926129379226,0.7244710202827289,0.7498497819533467,0.5595188306699447,0.5514207974800246,0.7018334937284135
Min_relu_13,0.8967946412108175,0.8733254532882606,0.6842816648740013,0.6586643093809195,0.8197967885679164,0.6307928779963122,0.6607746208501839,0.4935159265519361,0.5069331822372465,0.7164667856348188
Min_relu_14,0.3307635448678549,0.32015426398279045,0.41837226490473256,0.3875135771364593,0.6493654655808236,0.4378314728027044,0.45189774619128537,0.32887498463429626,0.3238527504609712,0.41484952101844674
Min_relu_15,0.03806306084818685,0.0440853680086048,0.27143621312231103,0.24797767385641484,0.5122064420712968,0.3085461355255071,0.29157179528234156,0.19145993392747387,0.20187274892440074,0.23807690054255518
Min_relu_16,0.17858454210202826,0.23475152888752304,0.6107620812845728,0.6149190114178251,0.6984570797480025,0.6749734442224954,0.6667042846640807,0.5030108251382912,0.522352143515673,0.5218122303312747
Min_relu_17,0.951616729409957,0.9565612476951446,0.8195943607867242,0.8594953103201838,0.7919138752304856,0.9174545981868469,0.918379232455121,0.7191962507682852,0.7011654963122311,0.8649443709066684
Min_relu_18,0.1185755762138906,0.14884480255070684,0.4526782152735095,0.44973665852529215,0.5258914874001229,0.5025225683773817,0.47958525081821296,0.41249159496004917,0.4206271742470805,0.385381338454277
Min_relu_19,0.6560836009526736,0.6836262599877074,0.7440695451751691,0.750069032902559,0.7903987707437001,0.8088730447141979,0.8034976990181445,0.6877544714197911,0.6771979333128457,0.7389938336331743
Min_relu_20,0.553910721419791,0.5916653964351568,0.6613170559311616,0.6780716270455681,0.7073277965580824,0.7139779617393976,0.7038981714382126,0.5632315534726491,0.5743697141979103,0.6465257007241771
Min_relu_21,0.9249325023048556,0.9448374231714812,0.8849820912722802,0.9049743674188317,0.9053974454517516,0.914266372157345,0.9159442289515684,0.8304963275968039,0.8351238014751076,0.9033449089498526
Min_relu_22,0.5590843615550093,0.6041160264290104,0.7410001843884451,0.7279297178567989,0.7957328211432083,0.7523220036877689,0.7424880560706152,0.6832098263675477,0.6986965734480639,0.701083498443352
Min_relu_23,0.9723008335894284,0.9741404233251383,0.9552729947756606,0.9536136326290303,0.9533569990780577,0.9558108481868469,0.9567313704830426,0.9130318146896128,0.9101654578979718,0.9540685097512422
Min_relu_24,0.446221999846343,0.49254861324523663,0.71052022510756,0.7016851592830371,0.8080579479102643,0.7410305047633681,0.7302508053006083,0.6684959434542103,0.6713952673632453,0.6615140532646921
Min_relu_25,0.3168472917947142,0.3263244122618316,0.4890521550399508,0.4512116548870769,0.6707888291333743,0.47446928011677936,0.46018602401009573,0.5541615473263676,0.5477907805777504,0.46762064536392894
Min_relu_26,0.716888602489244,0.7383775583896743,0.8201604141057159,0.804550241262379,0.8473489474492931,0.8028987784265519,0.8028457670714261,0.8121486017209588,0.8097239474492932,0.7928386842434685
Min_relu_27,0.7605145513214505,0.7913481830055316,0.776321811616472,0.7641886909986577,0.8235753803011678,0.788675914259373,0.7925651772694328,0.7621835433312845,0.7601405270436385,0.7821971932969936
Min_relu_28,0.8549771780885064,0.8632921519668102,0.8419622848801475,0.8180384192084735,0.8606710548555624,0.8657170597725876,0.8552866327846442,0.8233567455439459,0.8112242317148125,0.8471132685224956
Min_relu_29,0.8591232483097726,0.853580877381684,0.8713759872464659,0.8213469985303679,0.8651907229563613,0.8137101336816227,0.8223274737061389,0.7634605869698832,0.7805063921327596,0.8350329289864993
Min_relu_30,0.9283310579287031,0.9279378534111863,0.9187451866933005,0.9059820105212861,0.9123799554394592,0.8985947065150584,0.9026739896942182,0.8856481637984019,0.891997241856177,0.9105500595838651
Min_relu_31,0.05272199600491702,0.0628792639827904,0.08850014213275967,0.09337439891139837,0.09771991779348493,0.10888627074370005,0.09756709260225295,0.08511649508297481,0.0832164643515673,0.08554693193639593
