,Uniform,Gaussian,TinyImageNet (Crop),TinyImageNet (Resize),LSUN (Crop),LSUN (Resize),iSUN,SVHN,Cifar10,All
Max_relu_29,0.95644001,0.93815645,0.79373574,0.7431301192538988,0.83851414,0.76710363,0.76048681232493,0.8303206899200983,0.6775045599999999,0.8221085428193409
Max_relu_30,0.8903188599999999,0.90879233,0.81039929,0.7998300988686169,0.7985451299999999,0.7960543099999999,0.799077131652661,0.7904845805162877,0.67071486,0.8113970872424023
Max_relu_31,0.6700287199999999,0.48330234000000005,0.7721901,0.7815489552543065,0.6454219999999999,0.7719272699999999,0.7651931428571429,0.6753050745236632,0.7010784999999999,0.691712413800016
Min_out,0.16409626,0.10005945,0.51595293,0.5768538579145857,0.43579415,0.57558559,0.5599901400560224,0.4063675514751076,0.53065946,0.4190137759602277
Min_relu_32,0.0015476799999999996,5.416000000000001e-05,0.3317027,0.20629061257771888,0.65796304,0.11329432,0.15016207282913166,0.8431284227105103,0.51899238,0.39043594840028867
Min_relu_0,0.00267193,4.999999999999894e-07,0.08911606,0.03369462847823872,0.54341443,0.01636404,0.030571450980392156,0.927413721573448,0.52060428,0.33943301659850855
Min_relu_1,0.00012664000000000002,0.0,0.044336020000000004,0.011587809601467738,0.56075385,0.0060145599999999935,0.012358252100840336,0.9710922403196066,0.48464532,0.341181500080186
Min_relu_2,0.0,0.0,0.06036156,0.01660212006930996,0.58183688,0.0038749199999999996,0.012028851540616243,0.9775497387830362,0.46838451999999997,0.3460074562986128
Min_relu_3,7.600000000000051e-07,0.0,0.02366978,0.005939048007338697,0.46530996,0.00226703999999999,0.006357803921568622,0.9909494045789796,0.4990537,0.3339663038248737
Min_relu_4,0.0,0.0,0.022679320000000003,0.005327662827438592,0.45906499,0.0018763199999999997,0.005026599439775917,0.9928024124154886,0.48058246000000004,0.33258041756875945
Min_relu_5,4.788000000000001e-05,0.0,0.045342629999999995,0.012675772092549182,0.5474043800000001,0.004397759999999987,0.010278072829131651,0.9885181584204056,0.45612458,0.34281280470692005
Min_relu_6,0.0003683,1.3999999999998458e-07,0.12250588999999998,0.0570100703292223,0.6925949599999999,0.05380977,0.06793719887955182,0.9315221419791024,0.52586734,0.3682260544463154
Min_relu_7,0.00054652,2.740000000000009e-06,0.11135703,0.0438517276526348,0.66434084,0.04336483,0.05525212324929973,0.7613136524277813,0.5182228600000001,0.3160242302140967
Min_relu_8,0.00049336,5.119999999999947e-06,0.56942231,0.5104931607379473,0.81728951,0.53509989,0.5613719775910364,0.8831150622311003,0.5301810600000001,0.5500957401170716
Min_relu_9,0.00972296,0.00206299,0.53349972,0.47321370910202837,0.76895705,0.45686631,0.48953035294117647,0.8893528234480639,0.5170446399999999,0.5258169382968487
Min_relu_10,0.0786703,0.008898749999999999,0.49444815000000003,0.4165073183161757,0.8021559099999999,0.39203091000000007,0.41025360224089635,0.7910258988936694,0.49439868000000003,0.4868683996872745
Min_relu_11,0.95954272,0.8444542300000001,0.6449391899999999,0.6295284782387116,0.77617141,0.58043811,0.6495749915966387,0.7698137638291334,0.5318845799999999,0.7289755442626894
Min_relu_12,0.24347807000000005,0.1029072,0.45139234,0.38269673835490775,0.8072788500000001,0.26031287999999997,0.322280649859944,0.9345671366011064,0.46634155999999993,0.5206583814449522
Min_relu_13,0.7201921,0.22148495,0.71853966,0.7030097849352768,0.8623576199999999,0.62911979,0.6614085490196078,0.9144687653657038,0.4877456,0.707255035682784
Min_relu_14,0.00506353,0.00036626,0.07469918,0.023082621547242888,0.6031721900000001,0.016953079999999992,0.02613596638655462,0.4633572641364475,0.53722928,0.22262180458664102
Min_relu_15,0.011947619999999999,0.00135704,0.29650520999999996,0.22277292834573437,0.67532234,0.20495574000000003,0.23219206722689076,0.6124028695451752,0.49232934,0.3464290864806351
Min_relu_16,0.34052344,0.07002399,0.46851642,0.39869974518397716,0.7736473200000001,0.39523055999999995,0.39302019047619047,0.7103049592808852,0.51015996,0.4905402954855264
Min_relu_17,0.14794669,0.06115834,0.38818887,0.34995247171542143,0.70221284,0.38629648999999994,0.36170360784313726,0.5743478948985863,0.52686592,0.41200960929356106
Min_relu_18,0.47682041,0.08596852999999999,0.5894008,0.529521975333809,0.8119684199999999,0.53019103,0.5621719551820729,0.9140535341118623,0.48805938000000004,0.6153371341512308
Min_relu_19,0.15709531,0.014338299999999998,0.67162621,0.6251870451533992,0.8438422299999999,0.69596124,0.6579322240896358,0.9130426244622003,0.54440594,0.6246967304145619
Min_relu_20,0.9632043200000001,0.9143006499999999,0.6813380600000001,0.6685040974416471,0.84641943,0.65362508,0.686595294117647,0.7494551014136448,0.48161218,0.7536816233662096
Min_relu_21,0.13137168,0.05805592,0.74248646,0.7417861889715626,0.7943361400000001,0.7212343099999999,0.7422636190476191,0.7483232521511987,0.5311727800000001,0.6065414461550798
Min_relu_22,0.9115432800000001,0.7019389300000001,0.77009734,0.7585793802874324,0.8893898,0.7800850800000001,0.7988320672268907,0.8642440304240935,0.48817972000000004,0.8022756996231256
Min_relu_23,0.9859243700000002,0.9768708800000001,0.8274668599999999,0.8122649373152584,0.88018996,0.82216652,0.8351285490196079,0.8459399738783037,0.5333161799999999,0.8523467424424664
Min_relu_24,0.97002846,0.8827776199999999,0.75985145,0.7459999592294362,0.8811464300000001,0.7609408799999999,0.7765862408963585,0.8991403119237861,0.51650828,0.8297895938577501
Min_relu_25,0.96737261,0.831559,0.8794023000000001,0.8661029864437876,0.9211296099999999,0.8570651,0.8733505994397759,0.9069526659496006,0.55910898,0.8746553343757517
Min_relu_26,0.63414113,0.25558135,0.60884784,0.5537130363877281,0.81613004,0.57895932,0.5901394733893557,0.7355670520897357,0.55442854,0.616996375591372
Min_relu_27,0.33757243,0.7427881700000001,0.45270445,0.38896126796452957,0.6871432599999999,0.41159188,0.423262162464986,0.620901901505839,0.4709060199999999,0.5255148354181702
Min_relu_28,0.26620863,0.59512723,0.64833012,0.599874263581694,0.66073434,0.60792146,0.59919318767507,0.729453733866011,0.5565582,0.6092967083634031
Min_relu_29,0.39553633,0.44040935999999997,0.72489832,0.6522673631637957,0.77514375,0.65297559,0.6328064089635854,0.8085506376767055,0.6844751400000001,0.6656181511105765
Min_relu_30,0.85475045,0.86143277,0.73182161,0.6699903985322597,0.7806134899999999,0.69241083,0.6731302296918766,0.822489520590043,0.6591248,0.7667581368775559
Min_relu_31,0.13783146000000002,0.28394856,0.28482598000000003,0.33563241259810417,0.25615568,0.31741467,0.3393175574229692,0.1907823179164106,0.36348662,0.2596718456819822
