,Uniform,Gaussian,TinyImageNet (Crop),TinyImageNet (Resize),LSUN (Crop),LSUN (Resize),iSUN,SVHN,Cifar100,All
Max_out,0.9624003099999999,0.98031635,0.9287843600000001,0.9229887677097136,0.93703209,0.92705371,0.9259635070028011,0.9116392248002458,0.8716565000000001,0.9298132677812525
Max_relu_32,0.00030318,0.0,0.09321897,0.038266252165936196,0.54070515,0.020274789999999994,0.03579240336134454,0.9147143554087277,0.45070724,0.3338272652553925
Max_relu_0,8.599999999999941e-07,0.0,0.03885151,0.009500417898277446,0.5267689600000001,0.0027572199999999904,0.008462240896358539,0.9776626690227412,0.49322468,0.3384768422740759
Max_relu_1,0.0,0.0,0.03633751,0.008779043930282329,0.51442429,0.002340049999999998,0.006963182072829131,0.9751969729563614,0.50753772,0.3368145327159009
Max_relu_2,0.0,0.0,0.030892260000000005,0.007920456630312905,0.50255693,0.001906499999999982,0.005992403361344537,0.991885045328826,0.5218277,0.33993501623767136
Max_relu_3,0.0,0.0,0.025666459999999995,0.005926908572011005,0.47555297,0.0015088199999999919,0.004565400560224085,0.9843015096803934,0.5020019800000001,0.33336865928955184
Max_relu_4,7.999999999999119e-08,0.0,0.016950120000000003,0.003949648353888492,0.39172821999999996,0.0006844199999999897,0.0026275630252100895,0.9926026160110633,0.5232823999999999,0.3268750771790554
Max_relu_5,3.389999999999997e-05,0.0,0.04928916,0.014977382529813473,0.59005559,0.007000019999999999,0.016015932773109247,0.9909036570374923,0.49559058,0.3510828010985486
Max_relu_6,0.00149432,0.00020015999999999998,0.31943876000000004,0.22080168178575066,0.8007078700000001,0.17816957,0.21656410084033614,0.9780631760909648,0.5062541199999999,0.4519629330045706
Max_relu_7,0.00037531999999999995,2.0000000000000018e-07,0.44317660000000003,0.36999775761899906,0.76546864,0.38767924000000004,0.40039176470588234,0.9536874346957591,0.48303086,0.5052931811803384
Max_relu_8,0.012880359999999999,0.00052052,0.57032226,0.5119759249821628,0.80826465,0.49624241,0.5157589915966386,0.9428318146896127,0.5147284599999999,0.5575523905460669
Max_relu_9,0.004266829999999999,0.0005495799999999998,0.45949537000000007,0.38346160432167975,0.78802501,0.36795696,0.40735778151260504,0.9593390557775047,0.50679166,0.5122706689519686
Max_relu_10,0.53916919,0.32307727,0.65194477,0.5860119253898686,0.8892555999999999,0.5504692800000001,0.5856891652661065,0.9673586585740628,0.57819946,0.6874857449282334
Max_relu_11,0.08063387999999999,0.036452670000000006,0.57362223,0.5131028029762511,0.8517394,0.48848493000000004,0.5267185770308124,0.9607558735402583,0.5640691200000001,0.5800967093657285
Max_relu_12,0.6649051500000001,0.6157566700000001,0.7430279399999999,0.748212812149628,0.8890411800000001,0.7252214499999999,0.7637089299719888,0.9698197487707438,0.5483176,0.787068776561623
Max_relu_13,0.07450872,0.0265252,0.58587234,0.5265815105493834,0.8547881,0.50196558,0.540960324929972,0.960874581284573,0.57006936,0.5843035382086441
Max_relu_14,0.28871005,0.13946328,0.53856916,0.4895387218428294,0.7756489099999999,0.50331017,0.5021481008403361,0.9453040027658267,0.57210044,0.5934789501643813
Max_relu_15,0.12735752,0.06557417,0.6615352999999999,0.6620129752318826,0.81058712,0.64691995,0.6881163585434174,0.9183212546097111,0.58629924,0.627389779287948
Max_relu_16,0.6901813,0.56204158,0.82298755,0.8389469880746101,0.83963065,0.84599875,0.8547715630252101,0.9041353910571605,0.61971994,0.8028946716382006
Max_relu_17,0.16641323,0.08712032,0.70773034,0.7162602588930792,0.8240387400000001,0.7037998,0.7418178151260505,0.9046734634296251,0.6034426999999999,0.6525804947478149
Max_relu_18,0.9573209400000001,0.9002975899999999,0.80537141,0.8224876465192131,0.85682402,0.8054431000000001,0.8217783529411764,0.898830447141979,0.65922938,0.8554934427872665
Max_relu_19,0.24102283000000002,0.13436649,0.7614475399999999,0.7693846702680666,0.86106579,0.75919867,0.7924367394957983,0.9236911608789182,0.6578828200000001,0.696885639684067
Max_relu_20,0.9299691499999999,0.9251102699999999,0.84490005,0.8550647232697992,0.8901875200000001,0.84562801,0.8672588347338935,0.9224084396127841,0.66013308,0.8800424685269826
Max_relu_21,0.33634343,0.20416846,0.79514949,0.798796126796453,0.88691385,0.79319789,0.819365512605042,0.936448467271051,0.69753384,0.7334300868013792
Max_relu_22,0.9722079100000001,0.9846233199999999,0.8583706599999998,0.8600070329222302,0.90108681,0.85919201,0.8710007394957984,0.9171783228334358,0.74038418,0.8975214968727449
Max_relu_23,0.54838405,0.37531362999999995,0.8525359699999999,0.8579453878299867,0.9175490399999999,0.8537596599999998,0.8741021960784314,0.9554144783343577,0.7537978599999999,0.80521236067677
