,Uniform,Gaussian,TinyImageNet (Crop),TinyImageNet (Resize),LSUN (Crop),LSUN (Resize),iSUN,SVHN,Cifar10,All
Max_relu_40,0.63384556,0.51959667,0.7885217299999998,0.7961648761594129,0.8210246,0.7487431899999999,0.7791688963585435,0.7238994545175169,0.46906526,0.7123772191484243
Max_relu_41,0.39510706,0.23495576,0.5498732399999999,0.4814349301804097,0.8147553899999999,0.55599285,0.5319724705882353,0.7086198909035033,0.44898178,0.5579921147061182
Max_relu_42,0.8084247099999999,0.37487895000000004,0.63037731,0.60374207522169,0.76924817,0.51628522,0.5639882577030813,0.7854645359557468,0.46153257999999997,0.6485439018522973
Max_relu_43,0.6770600199999999,0.34052102,0.58801466,0.5321804505147284,0.78840195,0.49538663,0.5161714509803922,0.8554817455439458,0.47613685999999994,0.6351984654398204
Max_relu_44,0.71882097,0.32292695,0.49645339,0.4369036081948833,0.7635698499999999,0.4010558,0.4188177591036415,0.6725682352489244,0.48726080000000005,0.5512517009461952
Max_relu_45,0.5683625,0.56097384,0.6095639,0.5369766792375904,0.81074462,0.4944890900000001,0.5176064649859944,0.8148331284572833,0.47379956,0.6405860516398043
Max_relu_46,0.32454518,0.32526196,0.75665961,0.7359124961777597,0.8433222800000001,0.74775137,0.7557939383753501,0.8117254993853719,0.46706274000000003,0.6756380232138561
Max_relu_47,0.87580054,0.8094923500000001,0.78643202,0.789339598409948,0.84957837,0.76874909,0.7907363137254902,0.7925276044867855,0.43586108,0.7869501252906743
Max_relu_48,0.78759866,0.75941482,0.70205318,0.6930624503108755,0.82831059,0.70194063,0.7151797983193278,0.834007909496005,0.43855447999999997,0.7505358481677493
Max_relu_49,0.8799206500000001,0.66143124,0.75325588,0.7309946284782387,0.85018899,0.74083169,0.7649012436974789,0.751486209280885,0.50817698,0.7513269815973058
Max_relu_50,0.9171287100000001,0.66117577,0.8001627499999999,0.7510489552543065,0.8834180600000001,0.72450813,0.7423039551820729,0.7647566879225569,0.56079044,0.7674769124368535
Min_out,0.35006563,0.01277226,0.6532784,0.5798208439506676,0.77238455,0.55572783,0.5464761904761904,0.6094657767363245,0.5822552599999999,0.5290784459947077
Min_relu_0,0.0016151199999999998,3.6000000000000476e-07,0.25456820999999996,0.14887641422892672,0.64321789,0.09668260000000001,0.1408616694677871,0.9268108366625691,0.5220871599999999,0.3950749158046668
Min_relu_1,3.780000000000006e-06,0.0,0.07034477,0.020828936907552748,0.51391802,0.00488195999999999,0.016364246498599435,0.8865284841733252,0.49598351999999996,0.31873863363002164
