,Uniform,Gaussian,TinyImageNet (Crop),TinyImageNet (Resize),LSUN (Crop),LSUN (Resize),iSUN,Cifar10,Cifar100,All
Min_relu_12,0.7014357367854949,0.6621346496619545,0.6912426283036264,0.7011778177624716,0.8410926129379226,0.7244710202827289,0.7498497819533467,0.5595188306699447,0.5514207974800246,0.70272974871048
Min_relu_13,0.8972174900122926,0.8727038721573448,0.6842816648740013,0.6586643093809195,0.8197967885679164,0.6307928779963122,0.6607746208501839,0.4935159265519361,0.5069331822372465,0.7164415452962899
Min_relu_14,0.3316399316226183,0.3178825560848187,0.41837226490473256,0.3875135771364593,0.6493654655808236,0.4378314728027044,0.45189774619128537,0.32887498463429626,0.3238527504609712,0.4146723058762998
Min_relu_15,0.03885327673632452,0.04392306007990166,0.27143621312231103,0.24797767385641484,0.5122064420712968,0.3085461355255071,0.29157179528234156,0.19145993392747387,0.20187274892440074,0.2381566490641253
Min_relu_16,0.17904361939151814,0.2333267708973571,0.6107620812845728,0.6149190114178251,0.6984570797480025,0.6749734442224954,0.6667042846640807,0.5030108251382912,0.522352143515673,0.5216895824064784
Min_relu_17,0.9515059311616472,0.9557165565457899,0.8195943607867242,0.8594953103201838,0.7919138752304856,0.9174545981868469,0.918379232455121,0.7191962507682852,0.7011654963122311,0.8648230173456969
Min_relu_18,0.11715848570989551,0.14755756376767054,0.4526782152735095,0.44973665852529215,0.5258914874001229,0.5025225683773817,0.47958525081821296,0.41249159496004917,0.4206271742470805,0.38503787049971605
Min_relu_19,0.6515324562077442,0.6847592693607867,0.7440695451751691,0.750069032902559,0.7903987707437001,0.8088730447141979,0.8034976990181445,0.6877544714197911,0.6771979333128457,0.7385597075190906
Min_relu_20,0.5535738245236632,0.5955343692378611,0.6613170559311616,0.6780716270455681,0.7073277965580824,0.7139779617393976,0.7038981714382126,0.5632315534726491,0.5743697141979103,0.6469742980502511
Min_relu_21,0.92656543100799,0.9445351528887522,0.8849820912722802,0.9049743674188317,0.9053974454517516,0.914266372157345,0.9159442289515684,0.8304963275968039,0.8351238014751076,0.9035139114925783
Min_relu_22,0.5575827404732636,0.6082615742163491,0.7410001843884451,0.7279297178567989,0.7957328211432083,0.7523220036877689,0.7424880560706152,0.6832098263675477,0.6986965734480639,0.7014192948650135
Min_relu_23,0.9727067685925016,0.9739757721266133,0.9552729947756606,0.9536136326290303,0.9533569990780577,0.9558108481868469,0.9567313704830426,0.9130318146896128,0.9101654578979718,0.9540991544124582
Min_relu_24,0.4448681430547019,0.4954927512292563,0.71052022510756,0.7016851592830371,0.8080579479102643,0.7410305047633681,0.7302508053006083,0.6684959434542103,0.6713952673632453,0.6617160296404769
Min_relu_25,0.31625712968653963,0.32550049170252,0.4890521550399508,0.4512116548870769,0.6707888291333743,0.47446928011677936,0.46018602401009573,0.5541615473263676,0.5477907805777504,0.4674410473823848
Min_relu_26,0.7177149930854333,0.7394090465580824,0.8201604141057159,0.804550241262379,0.8473489474492931,0.8028987784265519,0.8028457670714261,0.8121486017209588,0.8097239474492932,0.793074647305422
Min_relu_27,0.7611576137062077,0.789397791180086,0.776321811616472,0.7641886909986577,0.8235753803011678,0.788675914259373,0.7925651772694328,0.7621835433312845,0.7601405270436385,0.7820311536911349
Min_relu_28,0.8560743392747387,0.8618638790719115,0.8419622848801475,0.8180384192084735,0.8606710548555624,0.8657170597725876,0.8552866327846442,0.8233567455439459,0.8112242317148125,0.8470712151150751
Min_relu_29,0.8591326137062076,0.852004348494161,0.8713759872464659,0.8213469985303679,0.8651907229563613,0.8137101336816227,0.8223274737061389,0.7634605869698832,0.7805063921327596,0.8348338887138048
Min_relu_30,0.9291945336508912,0.9275953365089121,0.9187451866933005,0.9059820105212861,0.9123799554394592,0.8985947065150584,0.9026739896942182,0.8856481637984019,0.891997241856177,0.91061622484752
Min_relu_31,0.05398413491087892,0.061594237861094026,0.08850014213275967,0.09337439891139837,0.09771991779348493,0.10888627074370005,0.09756709260225295,0.08511649508297481,0.0832164643515673,0.08554402510651701
