,Uniform,Gaussian,TinyImageNet (Crop),TinyImageNet (Resize),LSUN (Crop),LSUN (Resize),iSUN,SVHN,Cifar100,All
Min_out,0.07748972999999999,0.0704195,0.09681109999999998,0.07843564366527367,0.13868401,0.04973935,0.04918931092436975,0.12557415872771974,0.17858078,0.09724394595461469
Min_relu_32,0.0011567399999999999,5.999999999999339e-08,0.31021416999999996,0.18755231882580775,0.63460564,0.12223242,0.1494229131652661,0.8092361094038106,0.4622256,0.3731950926148665
Min_relu_0,0.00183571,2.940000000000009e-06,0.081148,0.03100757313219855,0.5681484299999999,0.018977880000000003,0.02944361904761905,0.978227881069453,0.4816779,0.35223465339587845
Min_relu_1,0.000511,3.6799999999999944e-06,0.11441536,0.04685115686474366,0.6848098599999999,0.031116829999999998,0.04966597198879552,0.9905088199139521,0.48577670000000006,0.3751233050677572
Min_relu_2,2.4999999999999693e-06,0.0,0.08162276,0.02635687493629599,0.6074556000000001,0.006750719999999996,0.02093335574229692,0.9841766748617087,0.5474133999999999,0.358440456859915
Min_relu_3,0.0,0.0,0.01756576,0.00395248190806238,0.40793271,0.0010508399999999874,0.0032681904761904692,0.9880866279963123,0.49954712,0.3262874488814049
Min_relu_4,0.0,0.0,0.023349920000000003,0.005062603200489244,0.47569485999999994,0.0012137799999999835,0.004182341736694678,0.9960251690227413,0.5216983000000001,0.3370479602678213
Min_relu_5,7.979999999999988e-06,0.0,0.03282963,0.008931688920599324,0.47186767,0.0019045199999999797,0.004779428571428568,0.9929395397971728,0.5365526799999999,0.33805778105204076
Min_relu_6,4.273999999999996e-05,0.0,0.09933365,0.032972479869534194,0.6809727900000001,0.01812527,0.03523112605042017,0.9561055201290719,0.51592762,0.3617557964477588
Min_relu_7,0.0010179599999999998,7.799999999999808e-07,0.1806821,0.09999998980735908,0.6963030000000001,0.08799291999999999,0.10994690196078431,0.9307461355255071,0.49064427999999993,0.38393822067195893
Min_relu_8,0.0006170599999999998,1.3640000000000008e-05,0.56606275,0.5027188971562532,0.8364253500000001,0.54100464,0.547680268907563,0.92420073755378,0.48748258,0.5588732098468447
Min_relu_9,0.00018703999999999986,0.0,0.6201147499999999,0.5643558454795637,0.82850567,0.53988834,0.5468773333333333,0.9374568838352796,0.50216988,0.5735251824232219
Min_relu_10,0.22040862,0.04638051,0.49703941000000007,0.41326804607073697,0.8654651600000002,0.32450446,0.38703189915966385,0.9023372195759066,0.55452526,0.5343304757036325
Min_relu_11,0.37974784000000006,0.12299895000000001,0.4918640900000001,0.4056166241973295,0.8411469700000002,0.38501268,0.39982386554621846,0.9788801705593115,0.5464794000000001,0.5810504730975863
Min_relu_12,0.34514522999999997,0.080719,0.50186153,0.4264322597084905,0.8574926500000001,0.40137069000000003,0.4486134117647059,0.9556538491087891,0.55101732,0.578203033036645
Min_relu_13,0.6819069899999999,0.35333863,0.74260478,0.722837600652329,0.9096529900000001,0.7086647100000001,0.7484011540616247,0.9811023547940996,0.56759214,0.7628792618875793
Min_relu_14,0.017848629999999997,0.0016111899999999998,0.2349066,0.14756406074813982,0.69601911,0.12835928,0.1471333669467787,0.778170647664413,0.5284609,0.36532763210648705
Min_relu_15,0.5506824,0.21001369,0.50723428,0.484470971358679,0.71155113,0.43253654999999996,0.46382371988795523,0.9292408343577137,0.55532214,0.6011903616390025
Min_relu_16,0.7444150299999999,0.6553168300000001,0.79572698,0.8068495973906838,0.84734652,0.80084813,0.8084264649859944,0.9426371811616474,0.6243048,0.8141688477267259
Min_relu_17,0.54613469,0.31275558,0.76318051,0.7892115380695138,0.7606596999999999,0.7757070699999999,0.7774067787114847,0.9195887523048555,0.60872382,0.7341836951728009
Min_relu_18,0.9938866700000001,0.9755665199999999,0.8342809400000001,0.8524003771277139,0.87715917,0.85433589,0.862881781512605,0.9339315842040566,0.59513956,0.8891048903456018
Min_relu_19,0.85382789,0.6944825,0.8174395400000001,0.8102090612577719,0.8885583,0.80207386,0.8149475518207283,0.9455688921327597,0.6622428600000001,0.8390711711169915
Min_relu_20,0.9787522599999999,0.96687623,0.80694811,0.8201925287942106,0.8641678299999999,0.8067002699999999,0.8232397871148459,0.9121463468039336,0.6336891600000001,0.8674345531633387
Min_relu_21,0.72189102,0.7053181000000001,0.70805573,0.6993346957496687,0.79852459,0.7380531300000001,0.7531811428571429,0.8622802435464044,0.61310954,0.759904649787507
Min_relu_22,0.9959413399999999,0.99151741,0.8785154500000001,0.8983344613189277,0.90722505,0.8984599200000001,0.9128111036414566,0.8812365012292562,0.6515973,0.9008432092454495
Min_relu_23,0.90388288,0.92398501,0.8365012900000001,0.8356704821119152,0.8803927699999998,0.82730036,0.8380929411764705,0.9252336278426552,0.7371687,0.8737359774677251
Min_relu_24,0.8943906800000001,0.81878481,0.8658652600000001,0.8609708388543472,0.93151416,0.8808164599999999,0.8805980280112045,0.9703185579287033,0.75049908,0.8943936342314169
Min_relu_25,0.9669795499999999,0.97657638,0.9155785900000001,0.9153016512078279,0.9457551000000001,0.9357428499999999,0.9401464649859944,0.9416136485863553,0.75579264,0.9328462643332531
Min_relu_26,0.8382231700000001,0.7873242500000001,0.8819774900000001,0.8820785852614413,0.8992928,0.8855546599999999,0.8885825882352941,0.9195855869698832,0.79524986,0.8762659129179697
Min_relu_27,0.8957881599999999,0.9088946199999999,0.8385600599999998,0.8201014473550097,0.86300062,0.83583052,0.8432483585434173,0.8123188575599263,0.6886761,0.8377677381525139
Min_relu_28,0.93211191,0.94999463,0.94932784,0.9352026908572011,0.9788018099999998,0.9444270499999999,0.9509860840336133,0.9823394399200984,0.8446403,0.9522584255472697
Min_relu_29,0.99787972,0.99935116,0.74537075,0.760240556518194,0.7059229,0.8016404599999999,0.7873093333333334,0.5413398701598033,0.6325254,0.7441453401892391
Min_relu_30,0.9988796299999999,0.9993567200000001,0.9097958100000001,0.9106558862501275,0.92556762,0.92971708,0.9283318095238097,0.8782179932390903,0.85371294,0.9219720792237993
Min_relu_31,0.09336484,0.09397428999999999,0.08133857,0.06804409336459077,0.17267819,0.04506237,0.047174588235294114,0.12807777735095266,0.15708471999999998,0.1009576286985807
