,Uniform,Gaussian,TinyImageNet (Crop),TinyImageNet (Resize),LSUN (Crop),LSUN (Resize),iSUN,SVHN,Cifar100,All
Max_out,0.9746282900000001,0.98915118,0.97022886,0.9738991030475996,0.9593100099999999,0.9833667500000002,0.9792898823529411,0.911132851874616,0.90676488,0.9553601555609014
Max_relu_0,4.1239999999999964e-05,0.0,0.0878293,0.02837527265314443,0.5467682899999999,0.010099869999999993,0.024648123249299717,0.9059400238168408,0.50721988,0.33142181260524417
Max_relu_1,0.0,0.0,0.05015555,0.01434899602487004,0.51051709,0.0035533899999999953,0.013224918767507001,0.9156172787338661,0.5099488600000001,0.3236124208162938
Max_relu_2,0.00424059,5.775999999999997e-05,0.33767957000000004,0.2590069717663847,0.67383555,0.3053237,0.3026044369747899,0.8084524854025815,0.45455772000000005,0.4186879299975944
Max_relu_3,1.4000000000000679e-07,0.0,0.03334503,0.008435062684741614,0.52018076,0.002121729999999983,0.007688403361344536,0.9651372656730178,0.5296501200000001,0.335584114144816
Max_relu_4,0.0,0.0,0.04613242,0.011537784119865455,0.5121158299999999,0.003148279999999991,0.008504627450980386,0.9537809811001845,0.51698552,0.3329406262529067
Max_relu_5,0.0036290700000000003,0.0002635799999999999,0.10785338,0.045143430842931404,0.59347605,0.022103869999999998,0.03714198319327731,0.9619664643515674,0.51628218,0.3575392490578141
Max_relu_6,1.4999999999999679e-06,0.0,0.06848506,0.019264539802262764,0.5658755699999999,0.007301179999999995,0.015542095238095235,0.9791389290104486,0.53366412,0.3498277594018122
Max_relu_7,0.0,0.0,0.05398786999999999,0.016720721638976657,0.58642748,0.005941559999999997,0.015921736694677877,0.9861697987092808,0.53007664,0.3517367592815332
Max_relu_8,6.296e-05,6.199999999999983e-07,0.07227313999999999,0.023159484252369786,0.66338284,0.011908529999999992,0.02471679551820728,0.9920623156115549,0.53554814,0.36511910532435254
Max_relu_9,0.02765611,0.007235159999999999,0.1847262,0.11647538477219446,0.629503,0.06818644,0.09151355742296918,0.9781737131223112,0.5478660799999999,0.3942718717424425
